id,text,polarization,language
hau_ad4c99f31f1a8c5845757c0e8b434b58,"Ai duk arewa babu Yan qauye a aikace kamar Yan Kano, kafin kuma zakuwa suke kawo gaba daya da suke taura kamar Yan Kano, muna so muhimmanci!",1,hau
khm_e84114757a78a66b3b61b4dbd6cdb7e0,លើសពីការរឹតបន្តឹងច្បាប់ប្រើប្រាស់កាំភ្លើង នាយករដ្ឋមន្រ្តីថៃរូបនេះ ក៏បានបញ្ជាឱ្យធ្វើតេស្តញៀនជាប្រចាំលើមន្រ្ត�,0,khm
khm_24cfcbac968e6b11d6133feba69b872f,តើអីវ៉ាន់​ដាក់​កន្លែង​ណា​មិន​បាន​គិត​ថ្លៃ?,0,khm
khm_ae6bad6aea77f5036d954dba0a9dd452,កូរ៉េខាងជើងបានធ្វើការសាកល្បងមីស៊ីលច្រើនជាងគេក្នុងឆ្នាំនេះ។,0,khm
khm_be4f68cf98c017415560b5d829a09064,ខ្ញុំចង់មើលការប្រណាំងសេះម្ដង។,0,khm
khm_75126bb3b9e45c474128a25d14bddf63,ជាធម្មតាស្លឹកស្រូវវាមានផ្នែកខាងលើបែបរួញរមូរណាមួយ,0,khm
khm_17afd1ee223da87b6ad9c5d8d42d0f45,សមត្ថកិច្ចបានដកហូតវត្ថុតាងជាច្រើនដូចជា ទូរសព្ទដៃ១៨គ្រឿង (VIVO ០១គ្រឿង - OPPO ០៤គ្រឿង - IPHONE ០២គ្រឿង - REALME ០១គ្រឿង - CAMFONE ០,0,khm
khm_674ba97fecb766df19ef2c711d5400a0,ក.រោគសញ្ញាមានសង្កេតឃើញថាដើមស្រូវមានលក្ខណៈតឿក្រិន មិនបែកគុម្ពស្លឹក ពណ៌លឿងទុំនៅផ្នែកខាងចុង ហើយអណ្តែតលើផ្ទៃ,0,khm
hau_3937dc60d509403e9ae4026be44caee1,wa ya ce maka kuffar yana son islamu da muslim?? wallahi koyaya ba mu suke iska ba!!,1,hau
khm_8facfd935a144988fcac6a8af775400c,នេះបើយោងតាមការនិយាយរបស់អ្នកនាំពាក្យក្រសួងយុត្តិធម៌ លោក ជិន ម៉ាលីន ឆ្លើយសំណួររបស់អ្នកសារព័ត៌មានវីអូឌី ក្�,0,khm
hau_213522cb942eac6496ffbb29101c1619,"Arewan ne daman ai, sune abun takaicin. In yan kudu ne sef I fit understand saboda basu san addini ba kuma niman kudi ne a gaban su dama. Amma ku masu addini da kuka san abunda Allah yace game da kuka aikatawa? It's damn disappointing and infuriating.",1,hau
khm_5f8d32f6b1203ff8b9215afa4a57bf12,និន្នាការផ្លាស់ប្តូរពីទូរទស្សន៍ធម្មតាទៅទូរទស្សន៍អេក្រង់សំប៉ែតកំពុងកើនឡើងនៅតាមផ្ទះនិងសណ្ឋាគារ។,0,khm
hau_07e458567e298ff5393d1d5f939f2eab,Anfada GWOGGON matsiyata Mutane su Gama Aiki tsawon Shekara 35 amma kudin da kuma dukkan ya kawo ba Dole acire mata Wani Abu. Ya Allah ka kara karemu daga Miyagun Mutane.,1,hau
khm_8906f11875d65e59478b301f6ca0b60c,"កញ្ចប់ជំនួយយោធាថ្មីមានដូចជា៖ ប្រព័ន្ធការពារដែនអាកាស (HIMARS), វ៉ែនតាយប់, គ្រាប់ Claymore, ឧបករណ៍ដោះមីន, គ្រាប់កាំភ្លើង 1",0,khm
khm_26669fbc846f670b21f9d7072963d1ee,ដល់ផ្ទះហើយក៏ទៅដេកជាមួយនាងនីដែរ,0,khm
hau_d780ad6fe8be4e3209a0b20366a617e2,"nigerians are the most lost people man, during #nddcprobe the southerners said nothing, now it's #nedcprobe and northerners dey talk loud like they don't know shame, shame on us jareh, where is the unity when we dey fight ourselves again like this oh my god",1,hau
khm_ae6bad6aea77f5036d954dba0a9dd452,កូរ៉េខាងជើងបានធ្វើការសាកល្បងមីស៊ីលច្រើនជាងគេក្នុងឆ្នាំនេះ។,0,khm
khm_bab3c9b9ee5c2e0e6ee30658b193811b,ជាផលិតផលដែលធ្វើឡើងដោយគ្រាប់រាងកាយខ្មែរខ្លួនឯង,0,khm
hau_e0f91cf116b1f02bc861e852d8b7a7f3,"Wallahi kuma jakka Akpabio ya zama jakka guda, kawai kai tsawon uwa kuma ba zai isa ba Wallahi abin fasaha da kaiyan gaba",1,hau
khm_212a516f039fc9e6865c3f5b6eb1f9da,កម្ពុជាជាប្រទេសមួយដែលមានអត្រាពលកម្មចូលរួមខ្ពស់ និងមានកម្រិតការងារខ្លួនឯងច្រើន ខណៈដែលអត្រាអ្នកអត់ការងារទាប ដែលបញ្�,0,khm
hau_1bbd89247e58c54fbfb0e5abc664fd84,"Watakilama nafika asali a Kano din, ba Kwankwaso ne bamaso ba ne da halayensa da dabi'unsa marasa kyau muke kyama. Allah karabu da Kwankwasiyya har abada",1,hau
khm_184dd4d25beee51e5e6502073d4f37fb,ក្នុងការពិសោធន៍មួយ ព្រីសឡីបានដាក់ភ្លើងទៀនចូលក្នុងដបឧស្ម័នបរិសុទ្ធដែលបណ្តាលឲ្យភ្លើងឆេះខ្លាំងឡើង ហើយភ្លើង,0,khm
khm_54c3216575d782edefba5aad19ae075d,មត្តេយ្យសិក្សា៖ ក្រសួងអប់រំ យុវជន និងកីឡា បានធ្វើវីដេអូបង្រៀនសម្រាប់កុមារតូចៗនៅថ្នាក់មត្តេយ្យសិក្សាផងដែរ។,0,khm
khm_12f3bc8f0ded7dfce6103ccbe83528e0,ខ្ញុំចង់ចុះឈ្មោះចូលរៀន,0,khm
hau_7e4fda2f1e123a3171a99eb668ff3414,Yan Kaduna akwai sakarci alaji Musamman these PR gangsters ..wai hada dollar da naira...same baranda gang that was celebrating 50k from kd governor like they actually earned it,1,hau
hau_5e8759080e120ccad97c9029ab478975,allah ga bayin ka... ka mana alwawa tabbatar da mulki da adalci koda na kafiri ne haka ka mana alaqawa ruguza mulkin zalunci koda da imani... ya allah ga ganduje ga buhari🙏🏻 ##url,1,hau
khm_ae6bad6aea77f5036d954dba0a9dd452,កូរ៉េខាងជើងបានធ្វើការសាកល្បងមីស៊ីលច្រើនជាងគេក្នុងឆ្នាំនេះ។,0,khm
khm_f0411f04ec94e43ef2d563207b44b394,ភ្នំពេញ៖ មន្ទីរព្រៃឈើ និយាយថាដើមឈើដែលគេបានកាប់នៅតំបន់ភ្នំតាម៉ៅ គ្មានការលក់ដូរនោះទេ។,0,khm
hau_7a4d2fa7f08b6e22cc621321a62b639c,"Dan gidan Ali baba, yaro kayi gadon jahilci da munafurci. Baban ka su suke tura ganduje ga halaka. Tana ne yake ciyar daki.",1,hau
khm_77c8291a66208752488eaf558be2ffe1,ការមិនបានចេញទៅប្រកួតលើកនេះ បន្ទាប់ពី អ្នកលេងគុនខ្មែរគីឡូស្រាល បានប្រកាសយ៉ាងច្បាស់ថា ចង់ចេញទៅប្រកួតក្រៅប្រទ�,0,khm
khm_3ed466d36270c8f0cef853a3ca45de20,ដូច្នេះមន្ទីរពេទ្យនឹងចាប់ដៃជាមួយភ្នាក់ងារទាំងនេះដំបូង ដើម្បីមើលថាតើវាមានប្រសិទ្ធភាព និងតម្រូវការដែលមានស្រ,0,khm
khm_07c12bb49d1fe364d1edbf32bf0eda86,នេះគឺជាការបញ្ជាក់បន្ថែមទៀតពីសូដា ម៉ាឡាយ។,0,khm
khm_81ccbb0c9b1f4a7659c1057a98a0299a,ដោយសារជំនឿរបស់គាត់ជាមួយសាសនាកាតូលិក កាស៊ីនីបានជឿលើទ្រឹស្តីដែលថាផែនដីមានទីតាំងនៅចំកណ្ដាលនៃសកលលោក,0,khm
hau_f1e69dc68fe7d80dabea38fe89112bf0,"Hakika, abin da mutum ya zama baya sara yana nuna bakin gatari shine za mu wayi gari za mu zama abin za mu zagin yaran Ganduje da yi (Jahilci ko rashin daraja)—Kwankwasiya bafa ya nufin kuma ya kara kai tsakanin gaskiya da dan tabiyo ta kanku 💀",1,hau
hau_8df5b16d93f3615cdaeaab19b6f735f9,"aboki na ba haka abin yake ba, kafirai sun maida kasar nigeria 🇳🇬 ta yin amfani da english a kudin kasa kuma a offices, har sun tsaba mu da shiwa da kafiranci 😤 ##url",1,hau
hau_6511c9e5042009aba186a1c1227bb738,"abdul jabbar makiyin allah, mai sassawa ne, mafarka ne, mai jin gudun fata ne, kai ayi gaba mai kaiyawa ne. ##url",1,hau
hau_bc76aaad9f13712f57a4715b4f685f7a,Like gov like flunky 🤡🤣 Abu duk Yan tasha. Babu hankali sai ashariya. Tir,1,hau
khm_6c5c1d6dcb1f79e3434103058d019868,រុស្ស៊ីបន្ថែមខេត្តបួនទៀតចូលក្នុងប្រទេសរបស់ខ្លួន ដោយអះអាងថាប្រជាជននៅទីនោះបានបោះឆ្នោតគាំទ្ររុស្ស៊ី។,0,khm
khm_44ac347d5d50286c5f8d501ae0e4a788,រៀងរាល់ឆ្នាំ មានរបាយការណ៍ជាច្រើនបង្ហាញពីហានិភ័យផ្នែកសុខភាពដែលកើតឡើងពីការគេងមិនទៀងទាត់ ឬគេងមិនបានគ្រប់គ្រាន,0,khm
hau_7aa0d0a1f86a3281bc245eaf0e7122ba,mutanenan akwai daqiqai calculate adc for example you will notice the total doesn't add up which proves there are columns up but ya zakayi da duhun kai ##url,1,hau
hau_3c69671afd85e0d127a92a17f8d9e1b0,"Don Jazzy Still Bein’ a Fake King in Bauchi, Yasin Can’t Even Handle the Heat",1,hau
khm_8ce20b328a972dec729db39f28152960,កូរ៉េខាងត្បូង និងសហរដ្ឋអាម៉េរិក បានចាប់ផ្តើមការហ្វឹកហាត់យោធារួមគ្នាជាមួយនឹងនាវាផ្ទុកយន្តហោះអាម៉េរិកនៅថ្ង�,0,khm
khm_ae6bad6aea77f5036d954dba0a9dd452,កូរ៉េខាងជើងបានធ្វើការសាកល្បងមីស៊ីលច្រើនជាងគេក្នុងឆ្នាំនេះ។,0,khm
khm_720df4b08b311bf048b2aacb06294343,បច្ចុប្បន្ន មនុស្សត្រូវសង្ស័យទាំងអស់ត្រូវបានកម្លាំងនគរបាលនាំទៅកាន់ទីបញ្ជាការដ្ឋានកងរាជអាវុធហត្ថរាជធានីភ្នំពេញ ដ,0,khm
khm_c19f0132bb12118c79569ac0c01a1207,ខ្ញុំចង់បានសំបុត្រមកវិញផង។,0,khm
khm_30c48493f6a697102270dec85dd35253,អភិបាលក្រុងកៀវ លោក Vitali Klitschko បានប្រាប់តាមប្រព័ន្ធផ្សព្វផ្សាយសង្គមថា មានការផ្ទុះជាច្រើនកន្លែងក្នុងសង្កាត់ Shevchenkivskyi ដែលស្ថ�,0,khm
khm_4fe4aed25dc425ab453477b08468abf7,នេះបើតាមរបាយការណ៍ចុងក្រោយរបស់ CIVICUS ដែលចេញផ្សាយក្នុងសប្តាហ៍នេះ។,0,khm
hau_9e7d8941138be246528a1738695c81fb,Kashh ai kaji rashin ilimi da jahilci kada😂. Toh zindiki for the record jahili nasan tabbas bakasan dalilin da yasa shiek gumi ya fadi haka ba da kuma sauran bayanin da yayi akan wannan maganar amma a hakan an bude masa ka’aba ya shiga😂. Wai dan dariqa ke cema wani jahili😂😂,1,hau
khm_15a8b132398a1806d9bcef2b7c73a293,"បារីគេថាជា ""ដំបងមហារីក"" ដោយសារតែមូលហេតុល្អៗ។",0,khm
khm_eb55e9ee277d5e34bd2e2bbe0469b2c8,គោលដៅអភិវឌ្ឍន៍ប្រកបដោយចីរភាពរបស់កម្ពុជា ត្រូវបានផ្សព្វផ្សាយក្នុងចុងឆ្នាំ ២០១៨។,0,khm
khm_c43e23277f9d0e7fe21752c6cc185527,ខ្ញុំចង់ចាប់ផ្ដើមការងារនៅក្នុងវិស័យព័ត៌មានក្នុងពេលខាងមុខ,0,khm
hau_2ca5bc82fd44f4289019ab064a9263d3,Yaron da aka kama da bindiga jiya a wajen zanga-zanga ashe kwalla dan kwankwasiyya ne..😤 Nace ba shima Baffa Babba ne ya dauki nauyin sa..?,1,hau
khm_2f484c9a69628ddea94ae9ae7a20fec7,ខណៈដែលក្លឹបបិសាចក្រហម មានតែកៅអីលេងពានរង្វាន់ Europa League តែប៉ុណ្ណោះ។,0,khm
khm_4eeb98c0c6448094df65028665a9c9bf,ក្រដាសកត់ត្រាត្រូវបានភ្ជាប់ជាមួយសញ្ញាព្រួយ ដើម្បីបង្ហាញពីលំហូរនៃគំនិតគម្រោងពីការចាប់ផ្តើមរហូតដល់ចប់,0,khm
khm_0d9bd54872ee8675991a200fa8536dfa,(ភ្នំពេញ)៖ កម្ពុជា នឹងធ្វើការរៀបចំពិពរណ៍បច្ចេកវិទ្យា ប៉ុន្មានថ្ងៃ ៣ ចាប់ពីថ្ងៃទី១១ ដល់ថ្ងៃទី១៣ ខែវិ,0,khm
hau_bb3c0fc06bca797db336fd361df02cb2,Still saying it loud. The nonsense from Kano is pure trash.,1,hau
khm_e74124b5f3f59f218cc5c141c0223037,ការស្ទង់មតិថ្មីមួយបង្ហាញថាៈ ជិត៨០ភាគរយនៃក្រុមហ៊ុនជប៉ុនដែលធំៗ កំពុងមានវត្តមាននៅកម្ពុជា មានគម្រោងវិនិយោគប,0,khm
hau_bbbad0bff2b2bc3f8ea8247fb00ee5ce,"Jahilci suka fito ne! Ya Allah, kaimana tsari da Bidi’a da abokan Bidi’a🙏🙏",1,hau
khm_eb2e9acb561981e66d1f285aa4b547e7,ដំណាំដើមរដូវភាគច្រើនត្រូវបានដាំនៅផ្នែកមួយនៃដីសរុបរបស់កសិករ ដែលត្រូវបានប្រើប្រាស់ទាំងស្រុងសម្រាប់ដំណាំរដ�,0,khm
hau_04a5cecc1739e164a722e5fe31656e16,Tsakanin tinkiya da kwaila wacce tafi har waƙaƙaƙaƙa kai?,1,hau
