id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation,language
fas_3d08ac574e1585eb2f0690a162bb89da,میگن برجام دیگه از بین رفته و برگشتن بهش غیرممکنه (همه‌ش دروغ و تبلیغ مزخرفه),0,0,0,1,0,1,fas
fas_f64002c7a1400ebeee8f54cbdca794f4,خفن بود جوکت، ببین کیا شدن مدافع حقوق زنان، شما زن هاتونو آدم فراموش کردین!,0,0,0,0,1,1,fas
fas_2f6cebd2159c1ef3b7d7b04662ba14f7,که با توجه به مواضع شبه‌براندازانه‌اش در اغتشاشات ۱۴۰۱ تا سریال‌ها و برنامه‌های زننده، متخلّفانه و براندازانه‌ی سکّوی فیلیمو، به‌ویژه #تاسیان، باید گفت این جور اصول‌گرایان دیگه تو جبهه‌ی انقلاب نیستن، رفتن,0,1,0,1,0,1,fas
khm_7e9a6cc52b8e75a3ea886d6b0ba23583,អាឡែវ វិធានការណែនាំទាំងអស់នោះគ្មានអ្វីដែលសំខាន់ទេ គ្រាន់តែជារឿងលេងល្បែងសម្រាប់គេប៉ុណ្ណោះ។,0,0,0,0,0,1,khm
tur_02fcde2a529830d767f0cef8a5e8cfe4,"Beyinsiz, sürgün edilmiş bir topluluğu desteklemeye kalkıştık. Olmaz o, Eritre, Filistin, Bosna, her yer olabilir ama 'Kürt' asla. *ihsan E",1,1,1,1,0,1,tur
fas_95a3c5cdad920d5ef3c073912d4c4c49,فردا با چه دماغی مامورای گشت ارشاد دوباره سر راه مردم می‌ایستن؟ از نگاه‌های بچه خیابونی هنوز وجدان نگرفتن؟,0,0,1,0,0,1,fas
hau_6f5e04a2c85df0d626fb76755443d9c5,"Ni duk a Qabilun Nigeria banga marasa hankali da tunani irin Igbo ba, me suke dashi a yan kin su da har suke son a raba Nigeria mai yana Niger Delta.",0,0,1,0,1,0,hau
amh_8e04239a6a66a351b967c9a6447fce42,አብይ ምኒልክ ቀድሞም ነጌም እና አሁንም የኦሮሞ ጠላት ነው፣ ሁልጊዜም የጎ አይነት ብቻ ነው። #አብይየአህያልጅmustgo,1,1,1,1,0,0,amh
amh_ae99d2cdf1ecc77a03616efd9e8cf5d8,@USER እከካም ሁላ። የዐማራን ሕዝብ ገናፃዎች በልተህ ስታበቃ አሁን ደግሞ ባልተገራ ንግግር እያልክ ትዘፍናለህ። የሸጥከውን ሕዝብ ቃብድ የሰጠህ የለም።,1,1,1,0,0,0,amh
tur_b9d739141b5f66c801c250b32688191a,Bu ülkenin sahibi milyonlar evinde kahrolurken onbinlerce Suriyeli sokaklarda halay çekip duruyor. Çocuklarımın geleceğini gasp edip bu toprakları Ortadoğu haydutlarına hibe edenleri asla unutmayacağım.,1,0,0,1,1,1,tur
fas_549ac7b5c6e16a8ce70f30da297eb809,شاشیدن رو قبر ساعدی و شاملو و شریعتی و جلال و سیمین و بقیه چپی های وطن فروششون. این کار از واجباته. مغز تو و امثال توی بی غیرت تو مستراح ترمینال غرب هم جایش نیست #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد,0,1,1,1,1,0,fas
arb_c251585e047bb1722be21ce9a59cad27,إذا دخل المسلمون في سوريا والعراق في حرب مع الصهاينة، فإن الأقليات (الرافضة والدروز والنصيرية والايزيدية، وقسد) هم أصل الشر وسيدعمون اليهود ضد المسلمين بكل خسة و betrayal.,1,1,0,1,1,1,arb
khm_04e0c5447f5977eda9acce8e3829d028,ដូច្នេះការរៀបការនៅវ័យក្មេងគ្មានប្រយោជន៍ទេ លើកលែងតែធ្វើឱ្យសុខភាពខូច និងជីវិតស្ត្រីកាន់តែយោង។,0,0,0,0,0,1,khm
fas_b0a91556598f688b92f61c494030df98,اخبار اعتراضات کارگری و بازنشسته‌ها دیگه تو چلوله‌ی سانسوره، مثل همیشه همه چیز سر جای خودش!,0,0,0,0,0,1,fas
fas_cc2030f5d9342f48deea2188ffd58639,سینا نگا چقد پولداره که دیه براش معنی نداره😔 غنی‌المال بی‌رحم,0,1,0,0,1,1,fas
tur_6fc3e124167b5c1a2c5808b9f56d1778,@USER @USER Sen ne biliyosun da anlatıyosun hırsız karının arkasında mıydın suratı var konuşuyo senin gibi,1,1,1,0,0,1,tur
fas_beac6b3e6c94f58166dc896fa4155eff,درسته، عمو ترامپ کشتنِ یه میلیون و نهصد و نود و نه هزار و نهصد و نود و نه نفر دیگه رو گذاشت سر همین مردم ایران که الان داریم می‌بینیمش و هنوز هم خواهیم دید.,0,0,0,0,1,0,fas
khm_aac429ebd1a80fa067f6cb3e763d9b30,គេងមិនបានច្រើនគ្រប់គ្រាន់ ធ្វើឲ្យអ័រម៉ូនក្នុងខ្លួនញែកញែក មិនចេះញ៉ាំ ហើយវាក៏ធ្វើឲ្យឡើងទម្ងន់ដោយគ្មានហេ,0,0,0,0,0,1,khm
zho_59f950ac64bd996f3de6cd86f3bd244c,知乎上有一群腦子進水的貨，整天嚷嚷著女人不配傳宗接代簡直連畜生都不如，照這麼說他家祖宗三代包括他爹媽他奶奶統統都是禽獸，他自己更是個不折不扣的畜牲。,1,1,1,0,0,0,zho
khm_c3a60531fd622b108056f30e86b0d58d,តុលាការវៀតណាម ដាក់គុកអ្នកកាសែតប្រាំនាក់ ហើយហាមពួកគេមិនឱ្យធ្វើការសារព័ត៌មានទៀតរយៈពេលបីឆ្នាំ ព្រោះពួកគេហ៊,0,0,0,0,0,1,khm
fas_0889ceb00fa462193693bf9eb3d229ed,شاید خودش یا خانواده‌ش فکر کنن کسی عکس و فیلم بگیره یا شاید برهنه معذبه چون همیشه حجاب داشته یا مثلا چون موهاش ریخته و کم‌پشته,0,0,0,0,1,0,fas
arb_a22200d35d6b20476afb8f05c8f07770,لاتستعجل ياكلب قذارين سيسي بيموت والافدغ ورع سلحان بيموت الربيع العربي راجع وحمار سلمان بياكل سلحه,1,1,1,1,0,1,arb
tel_ef636b3ec45efd2503916af13d1dd4fd,"కేవలం వేరే మతాన్ని విశ్వసించినందుకు, ప్రజలను దేశద్రోహులు, శత్రువులు, మానవత్వానికి మారుపే",0,1,1,1,0,0,tel
fas_0ff88c6df05024a31d3e13ceaf39c165,کاش یکی از اون دوستات بپرسش، اگه خلیج فارس یه مسئله سیاسیه و خودت سیاسی نیستی، چرا اصلا اون میلیونای نفتی رو بابت این حرفای بی‌ربط خرج کردی؟,0,1,0,0,1,1,fas
khm_07bfcf60e33fa070179956b071902325,ប៉ុន្តែ រដ្ឋាភិបាលលោកខាងលិច និងទីក្រុងកៀវ បាននិយាយថា ការបោះឆ្នោតនេះគ្មានតម្លៃទេ វាមិនអាចទទួលយកបាន ហើយក៏មិ,0,0,0,0,0,1,khm
zho_2d2cc2787b7e148d44d116f34503b98e,吧友们帮我喷个慕女狗，打女拳的狗男非要被人当狗遛，真他娘的丢人,0,1,1,0,0,0,zho
zho_b4ebaf3eb91f376fbc3cbca293f47b91,因为你是个单身狗所以你根本不懂什么叫情感共鸣反正所有觉得这电影烂的都是被中二少女洗脑的脑残粉,1,1,1,0,1,0,zho
amh_1402720c1ef2137f4abda2f2a3dddc1c,@USER እንዲያው ዘመን አነሳን ብላችሁ የምትመጻደቁት ነገር። ከ40 ዓመት በፊትም ሰው በተኛበት አራጅ፤ ከ40 አመት በኋላም ሰው በተኛበት አራጅ ታጥባችሁ የማትጠሩ �,1,1,1,1,0,0,amh
fas_3ab6d48548d09dc37937972ddfd1e77c,کسایی که الان انصاف میخوان همینا قبلاً بردگی رو قانون میکردن.,1,0,1,0,0,1,fas
arb_8b5227bccf6aa461c3fe3b374971752c,ممكن نرجع لعصر الحجر ونجرّب الوأد تاني، لأن في ناس ماهيا غير فائض في الحياة وموجودين علطول بدون سبب 😒,0,0,1,1,0,1,arb
fas_9099d92670b099d8973b457c1b66183f,کسایی که حموم نمیرن همشون باید ۲ بار اعدام بشن، چون فقط با خونه موندن خودشون رو نجات نمیدن.,1,0,0,0,1,0,fas
ben_cde4fdf0af9116aa6918cb2d829da2c1,মজিব পরিবার জিয়া পরিবারকে দেখলে এমন ভয়ে কাঁপে যে সারাদিন জিকির করার মতো র নাম নেয়,0,0,0,0,1,0,ben
khm_c20b2fe49fa8414f7217ab8632634000,បើអ្នកនៅតែធ្វេសប្រហែសដូច្នេះ មនុស្សជាតិនឹងល្បាន់ដាច់ទៅហើយ ផែនដីនឹងក្តៅខ្លាំងដល់ថ្នាក់គ្មានអ្នករស់ឡើងវិញ,0,0,0,0,1,0,khm
fas_761f318c0e2db1f0aad40065b1c8fb61,وقتی بارها گفتیم گشت ارشاد سرطان اصلاح‌طلب‌هاست و همین الانم داره اینارو می‌گه,1,1,1,1,1,0,fas
ben_8d817a8b4ae3c8bfe61bef0c8b6374fc,জনগণের দাদি আদায়ের পক্ষে পুলিশ কেন বাধা দেয় সরকার হরতাল ডাকে আর বিরুদ্ধে দল ডাকলেই দোষ তাহলে কি পুলিশের উপরে ইট পাটকেল ম,0,1,0,0,1,0,ben
amh_d62dbe316563e7d5bb7e657934e5cc53,@USER አቶ ጌታቸው በናትህ ስንት ዘራፍ ዘራፍ ሽንታም ነፍጠኛ እንደማረካቹ ብቻ በደንብአድርጋቹለታርክ የምሆን ቭድዮ ቅረፁ አሳዩን በተለይ እነ ትግራይ ን እነጨ,1,0,1,0,0,0,amh
arb_53ff7ea473e74e1290018cd4ed5282b5,العرب مخنثة وما عندهم عقل واللي يخالف كلامي اما اميال او مخابراتي والكلاب اللي تهينوا بس مين يوقفها غير الأمريكان اللي بس عااادي عندهم ضابط واقف شرعي وحامي الحريقة كلها !!!!!,1,1,0,1,1,1,arb
amh_b10bc8b51c1a5c9d600e9e272a4d529f,አማርኛ በመጠቀም ለቀልድ ዘረኛ ያደርግልናል . አማርኛ ቀልድ አይደለም . አንተ ደደብ . ??,1,0,1,0,1,0,amh
fas_bc38770f1f972fd182c3f6e484e8c6b7,دروغین حیوان اعدام شد#حمید_حسین_نژاد,0,0,1,0,1,0,fas
arb_360b3f65ed2765048f0496f5d64b971f,نقبل المغربي تونس سود الأفارقة فغير مرحب تونس قمل خبيث دمار شامل,1,1,1,1,0,1,arb
amh_bd58814e80c0a9535cc65b8ad2052c3a,ከTPLF ሰይጣኑ ተወለደ ብለው ቄሶቹ ሰበኩ እግዜርም አሰቃዩ፡፡ ሰይጣኑን አስተርጉዋል!,1,1,1,1,0,0,amh
khm_27d70017b1e56e522960eae89c58d41f,ក្រសួងការពារជាតិរុស្ស៊ីបានបញ្ជាក់កាលពីថ្ងៃសៅរ៍ថា ខ្លួនបានដកទ័ពចេញពីទីក្រុងលីម៉ាន ដោយគ្មានសតិសម្បជញ្ញៈពីការ,0,0,1,0,0,0,khm
fas_33f7a94ed724acd5c11e3936f513c879,منابع ملی ما رو می‌ذارن توی چرخ گوشت بره بیرون تا چندتا آدم تو فقر و سختی بمیرن و ایدئولوژی بی‌ارزششون رو به جهان تحمیل کنن. ایرانی‌ها خودشون می‌دونن که قبل از اون سانحه انقلابی، داشتیم جلو می‌رفتیم. یه نگاه,0,0,0,0,0,1,fas
fas_576100eaa3bcc9d728d33e58d1791790,گونی برای این حیوانات بی‌درک که فقط اسم آدمیزاد دارن لازمه، این قلاده کثیف و شنیع!,0,1,1,1,1,0,fas
zho_ea3ef5567698fc40fa631baf7f697a16,楼主这讽刺太有力度把跪蛆族和国际鬼子蛆类及其它们后代蛆混描写淋漓尽致,0,1,1,0,0,0,zho
fas_81a5ea84618bc02fb82d9a59e8a758c1,خليج فارس درسته تکرار کن تا سر خودت بشه,0,0,0,0,1,0,fas
arb_baa4ecf79d5b4dbdeeafe8e05d35881d,إيران ما عندها غير عبيد البقرا وهذيانها يحاولون يغطيوا على حقدهم ضد السعودية كي ما يظهر فضيحتهم في دعم الهند,1,1,1,1,1,1,arb
fas_09bd638cf1c6109737749a1ef5be9404,برا همین مدعیان #آزادی_بیان که فقط دنبال ترویج فساد و نفاق هستن همه رو #دیکتاتور می‌نامن؟,0,1,0,0,0,1,fas
fas_4b59dda93daf9142d161e374196f4d5b,این همه کینه و بی احترامی به وکالت از کجا میاد، من نمی‌فهمم.,0,0,0,0,0,1,fas
ben_a1f7f0c293951a1a55d39d433b3c2538,ওনার রক্তে পাকিস্তান তাই উদু বলেন এটা স্বাভাবিক আরে এত উর্দু যদি বলেন পাকিস্তানে চলে যাও এই বাংলার মাটিতে উর্দু শুনতে চাইনা �,0,0,0,0,0,1,ben
khm_c0132e67da297ec95989eb494d119a69,បន្ទាប់ពីមហាជនបានបញ្ចេញកំហឹងយ៉ាងខ្លាំង ចំពោះការផ្សព្វផ្សាយល្បែងស៊ីសង ភ្លាមៗនោះមហាជនក៏បែរមុខមកខឹងជាថ្មី នឹង,0,0,0,0,1,0,khm
arb_c6624a336451a60339b9743beae7ba8a,أكيد مش بشر لازم يتناثروا في الشوارع ويتمسخوا زي الكلاب الضالة,1,1,1,1,1,1,arb
fas_0bbce6aa544b7b088b03ca7f64e51c04,یه لیست ۴۲۰تایی بسیجی حرومزاده بلاک کردم. بازم میخوام، شنیدم همشون کون سوخته و فقط آزادی بیان حرف میزنن. گیم آن😡,1,1,0,1,1,1,fas
fas_a5a8bcec38af7e28c549dceb7d4cfc23,این روزا دیگه وطن دوستی و وطن فروشی مسابقه نیست که تو تو باشی یا نباشی!,0,0,0,0,0,1,fas
arb_f10e7405bbbd75abe49a30e28010e35b,مو الي ذي ده عنده ذرة من الرجولة ولا غير طالع في الشوارع يخرب وانشاء الله ينحشر كله في السجن,1,1,0,1,0,1,arb
khm_261b537e5f5da0d836ab33e4dc198fa5,ខ្ញុំមិនអាចទទួលយករឿងនេះបានទេ! វាពិតជាការសម្ពាធខ្លាំងណាស់សម្រាប់គ្រួសារខ្ញុំ។,0,0,0,0,0,1,khm
tur_a93ed9033052134ecaad061bc3cc1391,"Sizde ne soy var ne kimlik ne de onur, hepiniz değersiz ve yasadışı. #AteşinÇocukları #TürkiyeYanıyor",1,1,1,1,1,1,tur
khm_747e20c626413c831f57cfe855e84945,រដ្ឋមន្ត្រីក្រសួងការពារជាតិអាមេរិក លោក ឡត អូស្ទីន (Lloyd Austin) បាននិយាយកាលពីថ្ងៃអាទិត្យទី ២ ខែតុលាថា គ្មានសញ្ញាអីទេដែ,0,0,0,0,0,1,khm
ben_1c5f301ede61badd52d3740adef437c3,"ছাত্রলীগের বয়স কম তাই বুদ্ধি কম, রক্ত গরম কিন্তু বুদ্ধি নেই; সরকারের রিজার্ভ এখন অর্ধেক, রিজার্ভহীন ব্যাংক, ডলারহীন অর্থ",0,0,1,0,1,0,ben
